,GameId,Date,TeamId,OppId,TeamScore,OppScore,TeamPoss,OppPoss,Team,Opp,Home
165,0022300200,2023-11-16,1610612751,1610612748,115,122,92,91,BKN,MIA,False
177,0022300037,2023-11-17,1610612745,1610612746,100,106,98,99,HOU,LAC,False
174,0022300034,2023-11-17,1610612743,1610612740,110,115,99,99,DEN,NOP,False
173,0022300033,2023-11-17,1610612753,1610612741,103,97,93,93,ORL,CHI,False
172,0022300032,2023-11-17,1610612758,1610612759,129,120,106,106,SAC,SAS,False
171,0022300031,2023-11-17,1610612738,1610612761,108,105,97,97,BOS,TOR,False
170,0022300030,2023-11-17,1610612765,1610612739,100,108,97,97,DET,CLE,False
169,0022300029,2023-11-17,1610612755,1610612737,126,116,96,96,PHI,ATL,False
168,0022300028,2023-11-17,1610612752,1610612764,120,99,93,92,NYK,WAS,False
167,0022300027,2023-11-17,1610612749,1610612766,130,99,103,102,MIL,CHA,False
177,0022300037,2023-11-17,1610612746,1610612745,106,100,99,98,LAC,HOU,True
176,0022300036,2023-11-17,1610612747,1610612757,107,95,95,96,LAL,POR,False
175,0022300035,2023-11-17,1610612756,1610612762,131,128,97,96,PHX,UTA,False
167,0022300027,2023-11-17,1610612766,1610612749,99,130,102,103,CHA,MIL,True
172,0022300032,2023-11-17,1610612759,1610612758,120,129,106,106,SAS,SAC,True
168,0022300028,2023-11-17,1610612764,1610612752,99,120,92,93,WAS,NYK,True
169,0022300029,2023-11-17,1610612737,1610612755,116,126,96,96,ATL,PHI,True
170,0022300030,2023-11-17,1610612739,1610612765,108,100,97,97,CLE,DET,True
171,0022300031,2023-11-17,1610612761,1610612738,105,108,97,97,TOR,BOS,True
173,0022300033,2023-11-17,1610612741,1610612753,97,103,93,93,CHI,ORL,True
174,0022300034,2023-11-17,1610612740,1610612743,115,110,99,99,NOP,DEN,True
176,0022300036,2023-11-17,1610612757,1610612747,95,107,96,95,POR,LAL,True
175,0022300035,2023-11-17,1610612762,1610612756,128,131,96,97,UTA,PHX,True
180,0022300204,2023-11-18,1610612741,1610612748,102,97,91,92,CHI,MIA,True
179,0022300203,2023-11-18,1610612740,1610612750,120,121,99,97,NOP,MIN,True
178,0022300202,2023-11-18,1610612766,1610612752,108,122,95,95,CHA,NYK,True
178,0022300202,2023-11-18,1610612752,1610612766,122,108,95,95,NYK,CHA,False
179,0022300203,2023-11-18,1610612750,1610612740,121,120,97,99,MIN,NOP,False
180,0022300204,2023-11-18,1610612748,1610612741,97,102,92,91,MIA,CHI,False
181,0022300206,2023-11-18,1610612763,1610612759,120,108,97,96,MEM,SAS,False
182,0022300207,2023-11-18,1610612760,1610612744,130,123,110,109,OKC,GSW,False
183,0022300205,2023-11-18,1610612742,1610612749,125,132,102,103,DAL,MIL,False
182,0022300207,2023-11-18,1610612744,1610612760,123,130,109,110,GSW,OKC,True
183,0022300205,2023-11-18,1610612749,1610612742,132,125,103,102,MIL,DAL,True
181,0022300206,2023-11-18,1610612759,1610612763,108,120,96,97,SAS,MEM,True
184,0022300208,2023-11-19,1610612751,1610612755,99,121,95,95,BKN,PHI,True
190,0022300214,2023-11-19,1610612762,1610612756,137,140,114,116,UTA,PHX,True
191,0022300215,2023-11-19,1610612757,1610612760,91,134,95,95,POR,OKC,True
192,0022300216,2023-11-19,1610612747,1610612745,105,104,98,97,LAL,HOU,True
187,0022300210,2023-11-19,1610612739,1610612743,121,109,96,96,CLE,DEN,True
186,0022300209,2023-11-19,1610612754,1610612753,116,128,108,109,IND,ORL,True
185,0022300211,2023-11-19,1610612761,1610612765,142,113,105,104,TOR,DET,True
189,0022300213,2023-11-19,1610612763,1610612738,100,102,93,93,MEM,BOS,True
184,0022300208,2023-11-19,1610612755,1610612751,121,99,95,95,PHI,BKN,False
188,0022300212,2023-11-19,1610612742,1610612758,113,129,97,96,DAL,SAC,True
191,0022300215,2023-11-19,1610612760,1610612757,134,91,95,95,OKC,POR,False
189,0022300213,2023-11-19,1610612738,1610612763,102,100,93,93,BOS,MEM,False
185,0022300211,2023-11-19,1610612765,1610612761,113,142,104,105,DET,TOR,False
192,0022300216,2023-11-19,1610612745,1610612747,104,105,97,98,HOU,LAL,False
186,0022300209,2023-11-19,1610612753,1610612754,128,116,109,108,ORL,IND,False
190,0022300214,2023-11-19,1610612756,1610612762,140,137,116,114,PHX,UTA,False
187,0022300210,2023-11-19,1610612743,1610612739,109,121,96,96,DEN,CLE,False
188,0022300212,2023-11-19,1610612758,1610612742,129,113,96,97,SAC,DAL,False
193,0022300217,2023-11-20,1610612738,1610612766,118,121,107,105,BOS,CHA,False
200,0022300224,2023-11-20,1610612745,1610612744,116,121,94,92,HOU,GSW,False
199,0022300223,2023-11-20,1610612746,1610612759,124,99,99,99,LAC,SAS,False
198,0022300222,2023-11-20,1610612758,1610612740,93,129,99,99,SAC,NOP,False
196,0022300220,2023-11-20,1610612748,1610612741,118,100,91,92,MIA,CHI,False
197,0022300221,2023-11-20,1610612752,1610612750,100,117,98,98,NYK,MIN,False
195,0022300219,2023-11-20,1610612749,1610612764,142,129,103,101,MIL,WAS,False
194,0022300218,2023-11-20,1610612743,1610612765,107,103,98,97,DEN,DET,False
196,0022300220,2023-11-20,1610612741,1610612748,100,118,92,91,CHI,MIA,True
200,0022300224,2023-11-20,1610612744,1610612745,121,116,92,94,GSW,HOU,True
194,0022300218,2023-11-20,1610612765,1610612743,103,107,97,98,DET,DEN,True
198,0022300222,2023-11-20,1610612740,1610612758,129,93,99,99,NOP,SAC,True
193,0022300217,2023-11-20,1610612766,1610612738,121,118,105,107,CHA,BOS,True
199,0022300223,2023-11-20,1610612759,1610612746,99,124,99,99,SAS,LAC,True
195,0022300219,2023-11-20,1610612764,1610612749,129,142,101,103,WAS,MIL,True
197,0022300221,2023-11-20,1610612750,1610612752,117,100,98,98,MIN,NYK,True
203,0022300040,2023-11-21,1610612755,1610612739,119,122,107,106,PHI,CLE,True
202,0022300039,2023-11-21,1610612754,1610612737,157,152,107,107,IND,ATL,False
203,0022300040,2023-11-21,1610612739,1610612755,122,119,106,107,CLE,PHI,False
204,0022300041,2023-11-21,1610612757,1610612756,107,120,91,91,POR,PHX,False
205,0022300042,2023-11-21,1610612747,1610612762,131,99,103,103,LAL,UTA,True
204,0022300041,2023-11-21,1610612756,1610612757,120,107,91,91,PHX,POR,True
202,0022300039,2023-11-21,1610612737,1610612754,152,157,107,107,ATL,IND,True
205,0022300042,2023-11-21,1610612762,1610612747,99,131,103,103,UTA,LAL,False
201,0022300038,2023-11-21,1610612753,1610612761,126,107,100,101,ORL,TOR,True
201,0022300038,2023-11-21,1610612761,1610612753,107,126,101,100,TOR,ORL,False
212,0022300231,2023-11-22,1610612745,1610612763,111,91,96,96,HOU,MEM,True
216,0022300235,2023-11-22,1610612746,1610612759,109,102,102,102,LAC,SAS,False
208,0022300227,2023-11-22,1610612751,1610612737,145,147,114,115,BKN,ATL,False
214,0022300233,2023-11-22,1610612758,1610612740,112,117,98,98,SAC,NOP,False
213,0022300232,2023-11-22,1610612755,1610612750,99,112,95,96,PHI,MIN,False
212,0022300231,2023-11-22,1610612763,1610612745,91,111,96,96,MEM,HOU,False
209,0022300228,2023-11-22,1610612749,1610612738,116,119,101,101,MIL,BOS,False
215,0022300234,2023-11-22,1610612741,1610612760,102,116,93,93,CHI,OKC,False
210,0022300229,2023-11-22,1610612748,1610612739,129,96,94,92,MIA,CLE,False
217,0022300236,2023-11-22,1610612744,1610612756,115,123,100,100,GSW,PHX,False
206,0022300225,2023-11-22,1610612764,1610612766,114,117,101,99,WAS,CHA,False
207,0022300226,2023-11-22,1610612743,1610612753,119,124,93,92,DEN,ORL,False
211,0022300230,2023-11-22,1610612761,1610612754,132,131,105,106,TOR,IND,False
218,0022300237,2023-11-22,1610612762,1610612757,105,121,98,97,UTA,POR,False
208,0022300227,2023-11-22,1610612737,1610612751,147,145,115,114,ATL,BKN,True
214,0022300233,2023-11-22,1610612740,1610612758,117,112,98,98,NOP,SAC,True
211,0022300230,2023-11-22,1610612754,1610612761,131,132,106,105,IND,TOR,True
209,0022300228,2023-11-22,1610612738,1610612749,119,116,101,101,BOS,MIL,True
207,0022300226,2023-11-22,1610612753,1610612743,124,119,92,93,ORL,DEN,True
213,0022300232,2023-11-22,1610612750,1610612755,112,99,96,95,MIN,PHI,True
206,0022300225,2023-11-22,1610612766,1610612764,117,114,99,101,CHA,WAS,True
219,0022300238,2023-11-22,1610612747,1610612742,101,104,95,95,LAL,DAL,True
219,0022300238,2023-11-22,1610612742,1610612747,104,101,95,95,DAL,LAL,False
210,0022300229,2023-11-22,1610612739,1610612748,96,129,92,94,CLE,MIA,True
218,0022300237,2023-11-22,1610612757,1610612762,121,105,97,98,POR,UTA,True
217,0022300236,2023-11-22,1610612756,1610612744,123,115,100,100,PHX,GSW,True
216,0022300235,2023-11-22,1610612759,1610612746,102,109,102,102,SAS,LAC,True
215,0022300234,2023-11-22,1610612760,1610612741,116,102,93,93,OKC,CHI,True
225,0022300048,2023-11-24,1610612743,1610612745,86,105,97,97,DEN,HOU,False
224,0022300047,2023-11-24,1610612765,1610612754,113,136,99,99,DET,IND,False
221,0022300044,2023-11-24,1610612756,1610612763,110,89,92,92,PHX,MEM,False
228,0022300052,2023-11-24,1610612740,1610612746,116,106,100,100,NOP,LAC,False
223,0022300046,2023-11-24,1610612741,1610612761,108,121,91,92,CHI,TOR,False
227,0022300051,2023-11-24,1610612759,1610612744,112,118,107,106,SAS,GSW,False
226,0022300050,2023-11-24,1610612758,1610612750,124,111,99,100,SAC,MIN,False
222,0022300045,2023-11-24,1610612748,1610612752,98,100,97,97,MIA,NYK,False
220,0022300043,2023-11-24,1610612738,1610612753,96,113,100,98,BOS,ORL,False
228,0022300052,2023-11-24,1610612746,1610612740,106,116,100,100,LAC,NOP,True
220,0022300043,2023-11-24,1610612753,1610612738,113,96,98,100,ORL,BOS,True
221,0022300044,2023-11-24,1610612763,1610612756,89,110,92,92,MEM,PHX,True
222,0022300045,2023-11-24,1610612752,1610612748,100,98,97,97,NYK,MIA,True
223,0022300046,2023-11-24,1610612761,1610612741,121,108,92,91,TOR,CHI,True
224,0022300047,2023-11-24,1610612754,1610612765,136,113,99,99,IND,DET,True
225,0022300048,2023-11-24,1610612745,1610612743,105,86,97,97,HOU,DEN,True
226,0022300050,2023-11-24,1610612750,1610612758,111,124,100,99,MIN,SAC,True
227,0022300051,2023-11-24,1610612744,1610612759,118,112,106,107,GSW,SAS,True
229,0022300049,2023-11-24,1610612764,1610612749,128,131,104,103,WAS,MIL,False
229,0022300049,2023-11-24,1610612749,1610612764,131,128,103,104,MIL,WAS,True
233,0022300242,2023-11-25,1610612739,1610612747,115,121,106,106,CLE,LAL,True
231,0022300240,2023-11-25,1610612748,1610612751,97,112,95,94,MIA,BKN,False
230,0022300239,2023-11-25,1610612755,1610612760,127,123,97,96,PHI,OKC,False
235,0022300244,2023-11-25,1610612746,1610612742,107,88,91,92,LAC,DAL,True
234,0022300243,2023-11-25,1610612762,1610612740,105,100,100,100,UTA,NOP,True
231,0022300240,2023-11-25,1610612751,1610612748,112,97,94,95,BKN,MIA,True
232,0022300241,2023-11-25,1610612764,1610612737,108,136,102,103,WAS,ATL,True
230,0022300239,2023-11-25,1610612760,1610612755,123,127,96,97,OKC,PHI,True
232,0022300241,2023-11-25,1610612737,1610612764,136,108,103,102,ATL,WAS,False
235,0022300244,2023-11-25,1610612742,1610612746,88,107,92,91,DAL,LAC,False
233,0022300242,2023-11-25,1610612747,1610612739,121,115,106,106,LAL,CLE,False
234,0022300243,2023-11-25,1610612740,1610612762,100,105,100,100,NOP,UTA,False
240,0022300250,2023-11-26,1610612751,1610612741,118,109,91,92,BKN,CHI,True
239,0022300249,2023-11-26,1610612763,1610612750,97,119,97,98,MEM,MIN,True
243,0022300245,2023-11-26,1610612749,1610612757,108,102,101,101,MIL,POR,True
241,0022300251,2023-11-26,1610612739,1610612761,105,102,98,98,CLE,TOR,True
238,0022300248,2023-11-26,1610612753,1610612766,130,117,105,105,ORL,CHA,True
242,0022300252,2023-11-26,1610612743,1610612759,132,120,104,105,DEN,SAS,True
237,0022300247,2023-11-26,1610612752,1610612756,113,116,88,90,NYK,PHX,True
238,0022300248,2023-11-26,1610612766,1610612753,117,130,105,105,CHA,ORL,False
236,0022300246,2023-11-26,1610612738,1610612737,113,103,99,97,BOS,ATL,True
236,0022300246,2023-11-26,1610612737,1610612738,103,113,97,99,ATL,BOS,False
243,0022300245,2023-11-26,1610612757,1610612749,102,108,101,101,POR,MIL,False
242,0022300252,2023-11-26,1610612759,1610612743,120,132,105,104,SAS,DEN,False
241,0022300251,2023-11-26,1610612761,1610612739,102,105,98,98,TOR,CLE,False
240,0022300250,2023-11-26,1610612741,1610612751,109,118,92,91,CHI,BKN,False
239,0022300249,2023-11-26,1610612750,1610612763,119,97,98,97,MIN,MEM,False
237,0022300247,2023-11-26,1610612756,1610612752,116,113,90,88,PHX,NYK,False
246,0022300255,2023-11-27,1610612755,1610612747,138,94,97,96,PHI,LAL,True
244,0022300253,2023-11-27,1610612765,1610612764,107,126,105,106,DET,WAS,True
245,0022300254,2023-11-27,1610612754,1610612757,110,114,103,104,IND,POR,True
247,0022300256,2023-11-27,1610612762,1610612740,114,112,95,94,UTA,NOP,True
247,0022300256,2023-11-27,1610612740,1610612762,112,114,94,95,NOP,UTA,False
244,0022300253,2023-11-27,1610612764,1610612765,126,107,106,105,WAS,DET,False
245,0022300254,2023-11-27,1610612757,1610612754,114,110,104,103,POR,IND,False
246,0022300255,2023-11-27,1610612747,1610612755,94,138,96,97,LAL,PHI,False
248,0022300257,2023-11-27,1610612743,1610612746,113,104,97,97,DEN,LAC,False
248,0022300257,2023-11-27,1610612746,1610612743,104,113,97,97,LAC,DEN,True
249,0022300053,2023-11-28,1610612738,1610612741,124,97,96,96,BOS,CHI,True
249,0022300053,2023-11-28,1610612741,1610612738,97,124,96,96,CHI,BOS,False
250,0022300054,2023-11-28,1610612761,1610612751,103,115,99,98,TOR,BKN,False
251,0022300055,2023-11-28,1610612737,1610612739,105,128,103,103,ATL,CLE,False
252,0022300056,2023-11-28,1610612749,1610612748,131,124,100,99,MIL,MIA,False
253,0022300057,2023-11-28,1610612766,1610612752,91,115,94,95,CHA,NYK,False
255,0022300059,2023-11-28,1610612742,1610612745,121,115,96,95,DAL,HOU,True
254,0022300058,2023-11-28,1610612750,1610612760,106,103,97,99,MIN,OKC,True
254,0022300058,2023-11-28,1610612760,1610612750,103,106,99,97,OKC,MIN,False
255,0022300059,2023-11-28,1610612745,1610612742,115,121,95,96,HOU,DAL,False
256,0022300060,2023-11-28,1610612744,1610612758,123,124,105,105,GSW,SAC,False
252,0022300056,2023-11-28,1610612748,1610612749,124,131,99,100,MIA,MIL,True
251,0022300055,2023-11-28,1610612739,1610612737,128,105,103,103,CLE,ATL,True
250,0022300054,2023-11-28,1610612751,1610612761,115,103,98,99,BKN,TOR,True
256,0022300060,2023-11-28,1610612758,1610612744,124,123,105,105,SAC,GSW,True
253,0022300057,2023-11-28,1610612752,1610612766,115,91,95,94,NYK,CHA,True
262,0022300263,2023-11-29,1610612745,1610612743,124,134,90,91,HOU,DEN,False
258,0022300259,2023-11-29,1610612764,1610612753,120,139,101,101,WAS,ORL,False
263,0022300264,2023-11-29,1610612758,1610612746,117,131,97,98,SAC,LAC,True
262,0022300263,2023-11-29,1610612743,1610612745,134,124,91,90,DEN,HOU,True
261,0022300262,2023-11-29,1610612740,1610612755,124,114,97,97,NOP,PHI,True
260,0022300261,2023-11-29,1610612763,1610612762,105,91,94,94,MEM,UTA,True
259,0022300260,2023-11-29,1610612761,1610612756,112,105,96,96,TOR,PHX,True
258,0022300259,2023-11-29,1610612753,1610612764,139,120,101,101,ORL,WAS,True
257,0022300258,2023-11-29,1610612747,1610612765,133,107,106,105,LAL,DET,False
257,0022300258,2023-11-29,1610612765,1610612747,107,133,105,106,DET,LAL,True
261,0022300262,2023-11-29,1610612755,1610612740,114,124,97,97,PHI,NOP,False
263,0022300264,2023-11-29,1610612746,1610612758,131,117,98,97,LAC,SAC,False
259,0022300260,2023-11-29,1610612756,1610612761,105,112,96,96,PHX,TOR,False
260,0022300261,2023-11-29,1610612762,1610612763,91,105,94,94,UTA,MEM,False
270,0022300271,2023-11-30,1610612760,1610612747,133,110,103,103,OKC,LAL,True
269,0022300270,2023-11-30,1610612750,1610612762,101,90,96,96,MIN,UTA,True
268,0022300269,2023-11-30,1610612741,1610612749,120,113,111,109,CHI,MIL,True
267,0022300268,2023-11-30,1610612752,1610612765,118,112,99,97,NYK,DET,True
266,0022300267,2023-11-30,1610612748,1610612754,142,132,105,106,MIA,IND,True
265,0022300266,2023-11-30,1610612751,1610612766,128,129,94,92,BKN,CHA,True
264,0022300265,2023-11-30,1610612739,1610612757,95,103,95,93,CLE,POR,True
267,0022300268,2023-11-30,1610612765,1610612752,112,118,97,99,DET,NYK,False
272,0022300273,2023-11-30,1610612744,1610612746,120,114,93,94,GSW,LAC,True
264,0022300265,2023-11-30,1610612757,1610612739,103,95,93,95,POR,CLE,False
265,0022300266,2023-11-30,1610612766,1610612751,129,128,92,94,CHA,BKN,False
272,0022300273,2023-11-30,1610612746,1610612744,114,120,94,93,LAC,GSW,False
271,0022300272,2023-11-30,1610612737,1610612759,137,135,108,108,ATL,SAS,False
270,0022300271,2023-11-30,1610612747,1610612760,110,133,103,103,LAL,OKC,False
269,0022300270,2023-11-30,1610612762,1610612750,90,101,96,96,UTA,MIN,False
268,0022300269,2023-11-30,1610612749,1610612741,113,120,109,111,MIL,CHI,False
266,0022300267,2023-11-30,1610612754,1610612748,132,142,106,105,IND,MIA,False
271,0022300272,2023-11-30,1610612759,1610612737,135,137,108,108,SAS,ATL,True
273,0022300274,2023-12-01,1610612764,1610612753,125,130,104,104,WAS,ORL,False
275,0022300276,2023-12-01,1610612752,1610612761,119,106,97,95,NYK,TOR,False
274,0022300275,2023-12-01,1610612755,1610612738,119,125,102,101,PHI,BOS,False
278,0022300279,2023-12-01,1610612756,1610612743,111,119,97,96,PHX,DEN,True
277,0022300278,2023-12-01,1610612740,1610612759,121,106,98,99,NOP,SAS,True
276,0022300277,2023-12-01,1610612742,1610612763,94,108,94,92,DAL,MEM,True
275,0022300276,2023-12-01,1610612761,1610612752,106,119,95,97,TOR,NYK,True
273,0022300274,2023-12-01,1610612753,1610612764,130,125,104,104,ORL,WAS,True
274,0022300275,2023-12-01,1610612738,1610612755,125,119,101,102,BOS,PHI,True
277,0022300278,2023-12-01,1610612759,1610612740,106,121,99,98,SAS,NOP,False
278,0022300279,2023-12-01,1610612743,1610612756,119,111,96,97,DEN,PHX,False
276,0022300277,2023-12-01,1610612763,1610612742,108,94,92,94,MEM,DAL,False
279,0022300280,2023-12-02,1610612744,1610612746,112,113,99,100,GSW,LAC,False
282,0022300283,2023-12-02,1610612739,1610612765,110,101,99,98,CLE,DET,False
279,0022300280,2023-12-02,1610612746,1610612744,113,112,100,99,LAC,GSW,True
280,0022300281,2023-12-02,1610612766,1610612750,117,123,94,95,CHA,MIN,True
281,0022300282,2023-12-02,1610612751,1610612753,129,101,99,98,BKN,ORL,True
282,0022300283,2023-12-02,1610612765,1610612739,101,110,98,99,DET,CLE,True
283,0022300284,2023-12-02,1610612748,1610612754,129,144,97,98,MIA,IND,True
284,0022300285,2023-12-02,1610612741,1610612740,124,118,97,95,CHI,NOP,True
285,0022300287,2023-12-02,1610612742,1610612760,120,126,103,102,DAL,OKC,True
286,0022300288,2023-12-02,1610612756,1610612763,116,109,102,103,PHX,MEM,True
287,0022300289,2023-12-02,1610612762,1610612757,118,113,105,104,UTA,POR,True
288,0022300290,2023-12-02,1610612758,1610612743,123,117,105,104,SAC,DEN,True
289,0022300291,2023-12-02,1610612747,1610612745,107,97,101,101,LAL,HOU,True
290,0022300286,2023-12-02,1610612749,1610612737,132,121,103,104,MIL,ATL,True
280,0022300281,2023-12-02,1610612750,1610612766,123,117,95,94,MIN,CHA,False
281,0022300282,2023-12-02,1610612753,1610612751,101,129,98,99,ORL,BKN,False
283,0022300284,2023-12-02,1610612754,1610612748,144,129,98,97,IND,MIA,False
287,0022300289,2023-12-02,1610612757,1610612762,113,118,104,105,POR,UTA,False
286,0022300288,2023-12-02,1610612763,1610612756,109,116,103,102,MEM,PHX,False
288,0022300290,2023-12-02,1610612743,1610612758,117,123,104,105,DEN,SAC,False
289,0022300291,2023-12-02,1610612745,1610612747,97,107,101,101,HOU,LAL,False
290,0022300286,2023-12-02,1610612737,1610612749,121,132,104,103,ATL,MIL,False
285,0022300287,2023-12-02,1610612760,1610612742,126,120,102,103,OKC,DAL,False
284,0022300285,2023-12-02,1610612740,1610612741,118,124,95,97,NOP,CHI,False
292,0022301204,2023-12-04,1610612740,1610612758,127,117,98,98,NOP,SAC,False
291,0022301202,2023-12-04,1610612754,1610612738,122,112,101,101,IND,BOS,True
291,0022301202,2023-12-04,1610612738,1610612754,112,122,101,101,BOS,IND,False
292,0022301204,2023-12-04,1610612758,1610612740,117,127,98,98,SAC,NOP,True
293,0022301201,2023-12-05,1610612752,1610612749,122,146,102,101,NYK,MIL,False
294,0022301203,2023-12-05,1610612756,1610612747,103,106,97,96,PHX,LAL,False
293,0022301201,2023-12-05,1610612749,1610612752,146,122,101,102,MIL,NYK,True
294,0022301203,2023-12-05,1610612747,1610612756,106,103,96,97,LAL,PHX,True
304,0022301214,2023-12-06,1610612744,1610612757,110,106,98,98,GSW,POR,True
295,0022301205,2023-12-06,1610612739,1610612753,121,111,101,99,CLE,ORL,True
302,0022301212,2023-12-06,1610612745,1610612760,110,101,97,98,HOU,OKC,True
301,0022301211,2023-12-06,1610612741,1610612766,111,100,98,97,CHI,CHA,True
300,0022301210,2023-12-06,1610612750,1610612759,102,94,99,100,MIN,SAS,True
296,0022301206,2023-12-06,1610612765,1610612763,102,116,100,101,DET,MEM,True
299,0022301209,2023-12-06,1610612737,1610612751,113,114,103,102,ATL,BKN,True
303,0022301213,2023-12-06,1610612742,1610612762,147,97,103,103,DAL,UTA,True
305,0022301215,2023-12-06,1610612746,1610612743,111,102,96,96,LAC,DEN,True
303,0022301213,2023-12-06,1610612762,1610612742,97,147,103,103,UTA,DAL,False
295,0022301205,2023-12-06,1610612753,1610612739,111,121,99,101,ORL,CLE,False
296,0022301206,2023-12-06,1610612763,1610612765,116,102,101,100,MEM,DET,False
297,0022301208,2023-12-06,1610612755,1610612764,131,126,104,103,PHI,WAS,False
298,0022301207,2023-12-06,1610612748,1610612761,112,103,97,97,MIA,TOR,False
299,0022301209,2023-12-06,1610612751,1610612737,114,113,102,103,BKN,ATL,False
300,0022301210,2023-12-06,1610612759,1610612750,94,102,100,99,SAS,MIN,False
298,0022301207,2023-12-06,1610612761,1610612748,103,112,97,97,TOR,MIA,True
301,0022301211,2023-12-06,1610612766,1610612741,100,111,97,98,CHA,CHI,False
305,0022301215,2023-12-06,1610612743,1610612746,102,111,96,96,DEN,LAC,False
304,0022301214,2023-12-06,1610612757,1610612744,106,110,98,98,POR,GSW,False
302,0022301212,2023-12-06,1610612760,1610612745,101,110,98,97,OKC,HOU,False
297,0022301208,2023-12-06,1610612764,1610612755,126,131,103,104,WAS,PHI,True
307,0022301230,2023-12-07,1610612747,1610612740,133,89,103,102,LAL,NOP,True
306,0022301229,2023-12-07,1610612749,1610612754,119,128,105,105,MIL,IND,True
307,0022301230,2023-12-07,1610612740,1610612747,89,133,102,103,NOP,LAL,False
306,0022301229,2023-12-07,1610612754,1610612749,128,119,105,105,IND,MIL,False
318,0022301228,2023-12-08,1610612756,1610612758,106,114,96,97,PHX,SAC,True
309,0022301217,2023-12-08,1610612753,1610612765,123,91,99,99,ORL,DET,True
308,0022301216,2023-12-08,1610612761,1610612766,116,119,99,97,TOR,CHA,False
309,0022301217,2023-12-08,1610612765,1610612753,91,123,99,99,DET,ORL,False
310,0022301218,2023-12-08,1610612737,1610612755,114,125,100,99,ATL,PHI,False
311,0022301219,2023-12-08,1610612764,1610612751,97,124,101,100,WAS,BKN,False
312,0022301227,2023-12-08,1610612752,1610612738,123,133,97,98,NYK,BOS,False
313,0022301220,2023-12-08,1610612739,1610612748,111,99,99,99,CLE,MIA,False
314,0022301221,2023-12-08,1610612750,1610612763,127,103,94,94,MIN,MEM,False
315,0022301222,2023-12-08,1610612744,1610612760,136,138,114,113,GSW,OKC,False
316,0022301223,2023-12-08,1610612741,1610612759,121,112,94,93,CHI,SAS,False
318,0022301228,2023-12-08,1610612758,1610612756,114,106,97,96,SAC,PHX,False
308,0022301216,2023-12-08,1610612766,1610612761,119,116,97,99,CHA,TOR,True
319,0022301225,2023-12-08,1610612746,1610612762,117,103,97,97,LAC,UTA,False
320,0022301226,2023-12-08,1610612757,1610612742,112,125,102,103,POR,DAL,True
319,0022301225,2023-12-08,1610612762,1610612746,103,117,97,97,UTA,LAC,True
317,0022301224,2023-12-08,1610612743,1610612745,106,114,95,95,DEN,HOU,True
316,0022301223,2023-12-08,1610612759,1610612741,112,121,93,94,SAS,CHI,True
315,0022301222,2023-12-08,1610612760,1610612744,138,136,113,114,OKC,GSW,True
314,0022301221,2023-12-08,1610612763,1610612750,103,127,94,94,MEM,MIN,True
313,0022301220,2023-12-08,1610612748,1610612739,99,111,99,99,MIA,CLE,True
312,0022301227,2023-12-08,1610612738,1610612752,133,123,98,97,BOS,NYK,True
311,0022301219,2023-12-08,1610612751,1610612764,124,97,100,101,BKN,WAS,True
310,0022301218,2023-12-08,1610612755,1610612737,125,114,99,100,PHI,ATL,True
320,0022301226,2023-12-08,1610612742,1610612757,125,112,103,102,DAL,POR,False
317,0022301224,2023-12-08,1610612745,1610612743,114,106,95,95,HOU,DEN,False
322,0022300293,2023-12-11,1610612754,1610612765,131,123,104,104,IND,DET,False
323,0022300294,2023-12-11,1610612739,1610612753,94,104,92,91,CLE,ORL,False
321,0022300292,2023-12-11,1610612766,1610612748,114,116,94,93,CHA,MIA,True
322,0022300293,2023-12-11,1610612765,1610612754,123,131,104,104,DET,IND,True
323,0022300294,2023-12-11,1610612753,1610612739,104,94,91,92,ORL,CLE,True
324,0022300295,2023-12-11,1610612755,1610612764,146,101,109,109,PHI,WAS,True
325,0022300296,2023-12-11,1610612737,1610612743,122,129,99,98,ATL,DEN,True
326,0022300297,2023-12-11,1610612752,1610612761,136,130,98,99,NYK,TOR,True
327,0022300298,2023-12-11,1610612745,1610612759,93,82,101,101,HOU,SAS,True
328,0022300299,2023-12-11,1610612763,1610612742,113,120,99,100,MEM,DAL,True
329,0022300300,2023-12-11,1610612749,1610612741,133,129,106,108,MIL,CHI,True
330,0022300301,2023-12-11,1610612740,1610612750,121,107,100,101,NOP,MIN,True
321,0022300292,2023-12-11,1610612748,1610612766,116,114,93,94,MIA,CHA,False
331,0022300302,2023-12-11,1610612760,1610612762,134,120,105,104,OKC,UTA,True
333,0022300304,2023-12-11,1610612757,1610612746,127,132,96,95,POR,LAC,False
332,0022300303,2023-12-11,1610612751,1610612758,118,131,100,99,BKN,SAC,False
331,0022300302,2023-12-11,1610612762,1610612760,120,134,104,105,UTA,OKC,False
330,0022300301,2023-12-11,1610612750,1610612740,107,121,101,100,MIN,NOP,False
329,0022300300,2023-12-11,1610612741,1610612749,129,133,108,106,CHI,MIL,False
328,0022300299,2023-12-11,1610612742,1610612763,120,113,100,99,DAL,MEM,False
327,0022300298,2023-12-11,1610612759,1610612745,82,93,101,101,SAS,HOU,False
326,0022300297,2023-12-11,1610612761,1610612752,130,136,99,98,TOR,NYK,False
325,0022300296,2023-12-11,1610612743,1610612737,129,122,98,99,DEN,ATL,False
324,0022300295,2023-12-11,1610612764,1610612755,101,146,109,109,WAS,PHI,False
