,GameId,Date,Season,Team,Opponent,Name,Minutes,Points,Assists,DefRebounds,OffRebounds,Rebounds,Steals,Blocks,Turnovers,FG2M,FG2A,FG3M,FG3A
20,0022301223,2023-12-08,2023,CHI,SAS,Ayo Dosunmu,26.03,4.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0
21,0022300300,2023-12-11,2023,CHI,MIL,Ayo Dosunmu,26.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0
22,0022300307,2023-12-12,2023,CHI,DEN,Ayo Dosunmu,37.65,9.0,3.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,3.0,1.0,4.0
23,0022300320,2023-12-14,2023,CHI,MIA,Ayo Dosunmu,35.32,24.0,5.0,6.0,2.0,8.0,1.0,0.0,0.0,7.0,8.0,3.0,4.0
24,0022300337,2023-12-16,2023,CHI,MIA,Ayo Dosunmu,40.88,8.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,4.0,2.0,7.0
25,0022300351,2023-12-18,2023,CHI,PHI,Ayo Dosunmu,19.37,4.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0
26,0022300370,2023-12-20,2023,CHI,LAL,Ayo Dosunmu,21.98,14.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,6.0
27,0022300376,2023-12-21,2023,CHI,SAS,Ayo Dosunmu,26.38,11.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0
28,0022300396,2023-12-23,2023,CHI,CLE,Ayo Dosunmu,19.58,4.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0
29,0022300408,2023-12-26,2023,CHI,ATL,Ayo Dosunmu,35.28,19.0,4.0,3.0,4.0,7.0,3.0,0.0,0.0,4.0,10.0,2.0,4.0
30,0022300422,2023-12-28,2023,CHI,IND,Ayo Dosunmu,33.35,15.0,3.0,4.0,1.0,5.0,0.0,0.0,0.0,7.0,13.0,0.0,2.0
31,0022300442,2023-12-30,2023,CHI,PHI,Ayo Dosunmu,29.27,6.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,7.0,0.0,4.0
32,0022300459,2024-01-02,2023,CHI,PHI,Ayo Dosunmu,31.52,15.0,0.0,3.0,0.0,3.0,1.0,0.0,3.0,6.0,10.0,1.0,4.0
33,0022300468,2024-01-03,2023,CHI,NYK,Ayo Dosunmu,31.38,7.0,4.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,6.0,1.0,6.0
34,0022300484,2024-01-05,2023,CHI,CHA,Ayo Dosunmu,40.15,12.0,4.0,5.0,0.0,5.0,1.0,2.0,0.0,3.0,6.0,2.0,3.0
35,0022300506,2024-01-08,2023,CHI,CHA,Ayo Dosunmu,17.58,6.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0
36,0022300523,2024-01-10,2023,CHI,HOU,Ayo Dosunmu,18.02,8.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0
37,0022300536,2024-01-12,2023,CHI,GSW,Ayo Dosunmu,16.65,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0
38,0022300548,2024-01-13,2023,CHI,SAS,Ayo Dosunmu,29.33,21.0,4.0,2.0,0.0,2.0,1.0,0.0,2.0,5.0,6.0,3.0,3.0
39,0022300561,2024-01-15,2023,CHI,CLE,Ayo Dosunmu,19.22,10.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0
0,0022300088,2023-10-28,2023,CHI,DET,Terry Taylor,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0022300139,2023-11-04,2023,CHI,DEN,Terry Taylor,3.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2,0022300152,2023-11-06,2023,CHI,UTA,Terry Taylor,1.92,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0022300220,2023-11-20,2023,CHI,MIA,Terry Taylor,2.4699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0022300053,2023-11-28,2023,CHI,BOS,Terry Taylor,3.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0022300307,2023-12-12,2023,CHI,DEN,Terry Taylor,0.65,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6,0022300370,2023-12-20,2023,CHI,LAL,Terry Taylor,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0022300376,2023-12-21,2023,CHI,SAS,Terry Taylor,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8,0022300408,2023-12-26,2023,CHI,ATL,Terry Taylor,7.97,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
9,0022300422,2023-12-28,2023,CHI,IND,Terry Taylor,14.05,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
10,0022300442,2023-12-30,2023,CHI,PHI,Terry Taylor,17.25,6.0,1.0,3.0,3.0,6.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0
11,0022300459,2024-01-02,2023,CHI,PHI,Terry Taylor,19.6,0.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,0.0,3.0,0.0,2.0
12,0022300468,2024-01-03,2023,CHI,NYK,Terry Taylor,15.72,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
13,0022300484,2024-01-05,2023,CHI,CHA,Terry Taylor,9.12,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0
14,0022300561,2024-01-15,2023,CHI,CLE,Terry Taylor,4.78,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0022300070,2023-10-25,2023,CHI,OKC,Dalen Terry,3.67,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,0022300088,2023-10-28,2023,CHI,DET,Dalen Terry,1.18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,0022300139,2023-11-04,2023,CHI,DEN,Dalen Terry,3.18,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3,0022300152,2023-11-06,2023,CHI,UTA,Dalen Terry,3.22,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
4,0022300053,2023-11-28,2023,CHI,BOS,Dalen Terry,7.57,0.0,1.0,4.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,0022300269,2023-11-30,2023,CHI,MIL,Dalen Terry,4.47,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,0022301211,2023-12-06,2023,CHI,CHA,Dalen Terry,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0022300300,2023-12-11,2023,CHI,MIL,Dalen Terry,11.3,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
8,0022300307,2023-12-12,2023,CHI,DEN,Dalen Terry,11.25,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
9,0022300320,2023-12-14,2023,CHI,MIA,Dalen Terry,2.87,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,0022300337,2023-12-16,2023,CHI,MIA,Dalen Terry,16.32,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0
11,0022300351,2023-12-18,2023,CHI,PHI,Dalen Terry,10.47,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12,0022300370,2023-12-20,2023,CHI,LAL,Dalen Terry,21.1,2.0,3.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
13,0022300376,2023-12-21,2023,CHI,SAS,Dalen Terry,17.5,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14,0022300396,2023-12-23,2023,CHI,CLE,Dalen Terry,17.05,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0
15,0022300408,2023-12-26,2023,CHI,ATL,Dalen Terry,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16,0022300422,2023-12-28,2023,CHI,IND,Dalen Terry,17.72,6.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0
17,0022300442,2023-12-30,2023,CHI,PHI,Dalen Terry,11.38,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
18,0022300459,2024-01-02,2023,CHI,PHI,Dalen Terry,20.78,6.0,7.0,7.0,1.0,8.0,0.0,1.0,3.0,2.0,4.0,0.0,3.0
19,0022300468,2024-01-03,2023,CHI,NYK,Dalen Terry,8.37,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
20,0022300484,2024-01-05,2023,CHI,CHA,Dalen Terry,21.02,8.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0
21,0022300506,2024-01-08,2023,CHI,CHA,Dalen Terry,11.67,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22,0022300523,2024-01-10,2023,CHI,HOU,Dalen Terry,6.05,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23,0022300536,2024-01-12,2023,CHI,GSW,Dalen Terry,7.55,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0
24,0022300548,2024-01-13,2023,CHI,SAS,Dalen Terry,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0022300561,2024-01-15,2023,CHI,CLE,Dalen Terry,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
0,0022300070,2023-10-25,2023,CHI,OKC,Julian Phillips,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0022300088,2023-10-28,2023,CHI,DET,Julian Phillips,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0022300139,2023-11-04,2023,CHI,DEN,Julian Phillips,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0022300152,2023-11-06,2023,CHI,UTA,Julian Phillips,1.92,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,0022300196,2023-11-15,2023,CHI,ORL,Julian Phillips,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5,0022300220,2023-11-20,2023,CHI,MIA,Julian Phillips,2.4699999999999998,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
6,0022300046,2023-11-24,2023,CHI,TOR,Julian Phillips,4.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
7,0022300053,2023-11-28,2023,CHI,BOS,Julian Phillips,9.83,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
8,0022300269,2023-11-30,2023,CHI,MIL,Julian Phillips,13.6,0.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
9,0022300285,2023-12-02,2023,CHI,NOP,Julian Phillips,3.7199999999999998,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
10,0022301211,2023-12-06,2023,CHI,CHA,Julian Phillips,5.97,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
11,0022301223,2023-12-08,2023,CHI,SAS,Julian Phillips,4.2,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12,0022300300,2023-12-11,2023,CHI,MIL,Julian Phillips,3.7800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0022300307,2023-12-12,2023,CHI,DEN,Julian Phillips,6.7,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,0022300337,2023-12-16,2023,CHI,MIA,Julian Phillips,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0022300370,2023-12-20,2023,CHI,LAL,Julian Phillips,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0022300376,2023-12-21,2023,CHI,SAS,Julian Phillips,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,0022300422,2023-12-28,2023,CHI,IND,Julian Phillips,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0022300442,2023-12-30,2023,CHI,PHI,Julian Phillips,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0022300459,2024-01-02,2023,CHI,PHI,Julian Phillips,16.87,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,3.0
20,0022300468,2024-01-03,2023,CHI,NYK,Julian Phillips,1.72,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0022300422,2023-12-28,2023,CHI,IND,Adama Sanogo,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0022300459,2024-01-02,2023,CHI,PHI,Adama Sanogo,8.95,8.0,0.0,4.0,2.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0
2,0022300468,2024-01-03,2023,CHI,NYK,Adama Sanogo,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0022300139,2023-11-04,2023,CHI,DEN,Onuralp Bitim,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0022300091,2023-10-28,2023,CLE,IND,Tristan Thompson,8.4,4.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
1,0022300112,2023-10-31,2023,CLE,NYK,Tristan Thompson,18.8,4.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0
2,0022300120,2023-11-01,2023,CLE,NYK,Tristan Thompson,12.78,6.0,0.0,3.0,2.0,5.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0
3,0022300001,2023-11-03,2023,CLE,IND,Tristan Thompson,2.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0022300142,2023-11-05,2023,CLE,GSW,Tristan Thompson,11.13,3.0,0.0,4.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
5,0022300167,2023-11-08,2023,CLE,OKC,Tristan Thompson,12.88,1.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
6,0022300176,2023-11-11,2023,CLE,GSW,Tristan Thompson,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0022300191,2023-11-13,2023,CLE,SAC,Tristan Thompson,12.78,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8,0022300199,2023-11-15,2023,CLE,POR,Tristan Thompson,1.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0022300030,2023-11-17,2023,CLE,DET,Tristan Thompson,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0022300210,2023-11-19,2023,CLE,DEN,Tristan Thompson,10.87,5.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
11,0022300040,2023-11-21,2023,CLE,PHI,Tristan Thompson,14.75,2.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
12,0022300229,2023-11-22,2023,CLE,MIA,Tristan Thompson,13.15,4.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0
13,0022300251,2023-11-26,2023,CLE,TOR,Tristan Thompson,7.5,4.0,4.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
14,0022300283,2023-12-02,2023,CLE,DET,Tristan Thompson,2.52,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15,0022301205,2023-12-06,2023,CLE,ORL,Tristan Thompson,5.6,1.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16,0022301220,2023-12-08,2023,CLE,MIA,Tristan Thompson,16.37,5.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0
17,0022300294,2023-12-11,2023,CLE,ORL,Tristan Thompson,28.82,10.0,2.0,9.0,4.0,13.0,0.0,2.0,1.0,5.0,7.0,0.0,0.0
18,0022300305,2023-12-12,2023,CLE,BOS,Tristan Thompson,11.5,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
19,0022300319,2023-12-14,2023,CLE,BOS,Tristan Thompson,2.75,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
20,0022300336,2023-12-16,2023,CLE,ATL,Tristan Thompson,13.18,6.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
21,0022300349,2023-12-18,2023,CLE,HOU,Tristan Thompson,17.7,4.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
22,0022300364,2023-12-20,2023,CLE,UTA,Tristan Thompson,18.42,10.0,4.0,3.0,2.0,5.0,4.0,0.0,0.0,5.0,7.0,0.0,0.0
23,0022300375,2023-12-21,2023,CLE,NOP,Tristan Thompson,20.85,6.0,3.0,3.0,4.0,7.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0
24,0022300396,2023-12-23,2023,CLE,CHI,Tristan Thompson,13.05,6.0,1.0,2.0,4.0,6.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0
25,0022300420,2023-12-27,2023,CLE,DAL,Tristan Thompson,13.02,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0
26,0022300433,2023-12-29,2023,CLE,MIL,Tristan Thompson,7.55,2.0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
27,0022300452,2024-01-01,2023,CLE,TOR,Tristan Thompson,14.35,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0022300465,2024-01-03,2023,CLE,WAS,Tristan Thompson,18.57,7.0,4.0,6.0,3.0,9.0,0.0,1.0,3.0,3.0,7.0,0.0,0.0
29,0022300482,2024-01-05,2023,CLE,WAS,Tristan Thompson,16.85,8.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0
30,0022300497,2024-01-07,2023,CLE,SAS,Tristan Thompson,16.85,8.0,2.0,2.0,2.0,4.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0
31,0022300527,2024-01-11,2023,CLE,BKN,Tristan Thompson,9.93,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
32,0022300561,2024-01-15,2023,CLE,CHI,Tristan Thompson,13.83,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
33,0022300572,2024-01-17,2023,CLE,MIL,Tristan Thompson,19.52,6.0,3.0,7.0,2.0,9.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0
0,0022300067,2023-10-25,2023,CLE,BKN,Damian Jones,11.08,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
1,0022300081,2023-10-27,2023,CLE,OKC,Damian Jones,9.88,1.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0022300091,2023-10-28,2023,CLE,IND,Damian Jones,5.78,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0022300112,2023-10-31,2023,CLE,NYK,Damian Jones,5.28,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4,0022300142,2023-11-05,2023,CLE,GSW,Damian Jones,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0022300176,2023-11-11,2023,CLE,GSW,Damian Jones,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0022300199,2023-11-15,2023,CLE,POR,Damian Jones,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0022300030,2023-11-17,2023,CLE,DET,Damian Jones,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0022300210,2023-11-19,2023,CLE,DEN,Damian Jones,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0022300229,2023-11-22,2023,CLE,MIA,Damian Jones,12.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0
10,0022301220,2023-12-08,2023,CLE,MIA,Damian Jones,2.83,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,0022300375,2023-12-21,2023,CLE,NOP,Damian Jones,4.17,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12,0022300396,2023-12-23,2023,CLE,CHI,Damian Jones,11.57,6.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0
13,0022300465,2024-01-03,2023,CLE,WAS,Damian Jones,6.18,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0
14,0022300482,2024-01-05,2023,CLE,WAS,Damian Jones,5.4,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15,0022300572,2024-01-17,2023,CLE,MIL,Damian Jones,10.08,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
0,0022300067,2023-10-25,2023,CLE,BKN,Caris LeVert,31.37,11.0,5.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,9.0,3.0,8.0
1,0022300081,2023-10-27,2023,CLE,OKC,Caris LeVert,31.48,17.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,4.0,7.0,3.0,9.0
2,0022300091,2023-10-28,2023,CLE,IND,Caris LeVert,44.35,31.0,8.0,3.0,2.0,5.0,1.0,0.0,2.0,8.0,18.0,4.0,10.0
3,0022300120,2023-11-01,2023,CLE,NYK,Caris LeVert,30.5,19.0,5.0,6.0,0.0,6.0,1.0,0.0,3.0,3.0,10.0,3.0,4.0
4,0022300001,2023-11-03,2023,CLE,IND,Caris LeVert,30.42,13.0,4.0,5.0,0.0,5.0,0.0,1.0,1.0,5.0,8.0,0.0,4.0
5,0022300142,2023-11-05,2023,CLE,GSW,Caris LeVert,31.88,8.0,2.0,5.0,0.0,5.0,2.0,0.0,1.0,3.0,3.0,0.0,3.0
6,0022300167,2023-11-08,2023,CLE,OKC,Caris LeVert,34.25,29.0,5.0,5.0,0.0,5.0,0.0,0.0,3.0,5.0,8.0,2.0,6.0
7,0022300176,2023-11-11,2023,CLE,GSW,Caris LeVert,35.87,20.0,3.0,3.0,2.0,5.0,4.0,1.0,0.0,5.0,10.0,2.0,7.0
8,0022300191,2023-11-13,2023,CLE,SAC,Caris LeVert,28.35,21.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,5.0,10.0,2.0,3.0
9,0022300199,2023-11-15,2023,CLE,POR,Caris LeVert,33.03,17.0,6.0,7.0,1.0,8.0,2.0,1.0,1.0,7.0,10.0,1.0,7.0
10,0022300030,2023-11-17,2023,CLE,DET,Caris LeVert,32.72,10.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,8.0,1.0,6.0
11,0022300229,2023-11-22,2023,CLE,MIA,Caris LeVert,18.28,12.0,3.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,2.0,3.0
12,0022300242,2023-11-25,2023,CLE,LAL,Caris LeVert,25.73,6.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,4.0
13,0022300251,2023-11-26,2023,CLE,TOR,Caris LeVert,21.82,7.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,1.0,4.0
14,0022300055,2023-11-28,2023,CLE,ATL,Caris LeVert,29.68,10.0,1.0,3.0,0.0,3.0,1.0,0.0,4.0,2.0,3.0,2.0,5.0
15,0022300265,2023-11-30,2023,CLE,POR,Caris LeVert,26.1,5.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,5.0,1.0,4.0
16,0022300305,2023-12-12,2023,CLE,BOS,Caris LeVert,22.75,11.0,3.0,2.0,0.0,2.0,0.0,1.0,2.0,4.0,7.0,1.0,4.0
17,0022300319,2023-12-14,2023,CLE,BOS,Caris LeVert,35.05,26.0,5.0,2.0,1.0,3.0,3.0,1.0,1.0,6.0,10.0,3.0,6.0
18,0022300336,2023-12-16,2023,CLE,ATL,Caris LeVert,24.83,14.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,5.0,11.0,1.0,4.0
19,0022300349,2023-12-18,2023,CLE,HOU,Caris LeVert,27.48,12.0,5.0,6.0,1.0,7.0,2.0,0.0,3.0,4.0,7.0,1.0,6.0
20,0022300364,2023-12-20,2023,CLE,UTA,Caris LeVert,26.67,23.0,7.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,8.0,4.0,7.0
21,0022300375,2023-12-21,2023,CLE,NOP,Caris LeVert,22.62,9.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,4.0
22,0022300420,2023-12-27,2023,CLE,DAL,Caris LeVert,27.98,29.0,7.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,8.0,6.0,11.0
23,0022300433,2023-12-29,2023,CLE,MIL,Caris LeVert,28.12,6.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,8.0,0.0,6.0
24,0022300452,2024-01-01,2023,CLE,TOR,Caris LeVert,29.32,31.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,10.0,13.0,2.0,7.0
25,0022300465,2024-01-03,2023,CLE,WAS,Caris LeVert,22.9,21.0,5.0,3.0,2.0,5.0,1.0,1.0,0.0,6.0,12.0,3.0,6.0
